#   Interval Wave (nm)         AN2O        AN2O5        AHNO2             APNA        ACNIT
        191     790.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        192     795.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        193     800.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        194     805.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        195     810.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        196     815.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        197     820.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        198     825.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        199     830.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        200     835.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        201     840.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        202     845.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00
        203     850.0    0.000E+00    0.00000E+00  0.000E+00      0.000E+00    0.000E+00

# n2o5:jpl97 (Yao) fuer lambda<285
